Date,dx
2010-01-01,
2010-01-04,
2010-01-05,100.0
2010-01-06,100.0
2010-01-07,100.0
2010-01-08,93.5866662129398
2010-01-11,97.27553987946447
2010-01-12,97.27553987946446
2010-01-13,26.36473222508704
2010-01-14,26.364732225087035
2010-01-15,22.726636907334946
2010-01-18,1.4035028254561208
2010-01-19,21.058274613045352
2010-01-20,30.919795379451344
2010-01-21,30.919795379451347
2010-01-22,54.1348638368698
2010-01-25,63.2039804247254
2010-01-26,63.2039804247254
2010-01-27,63.2039804247254
2010-01-28,18.748568668093675
2010-01-29,3.6621957613176845
2010-02-01,27.51777861629428
2010-02-02,39.26187480796059
2010-02-03,47.76727189688096
2010-02-04,58.47933410454614
2010-02-05,69.00115282054904
2010-02-08,52.193594963840674
2010-02-09,47.06787485462249
2010-02-10,56.47777680197914
2010-02-11,56.47777680197912
2010-02-12,56.47777680197913
2010-02-15,35.00004890452627
2010-02-16,35.00004890452626
2010-02-17,8.57032643373466
2010-02-18,3.9034382657256064
2010-02-19,20.04340012200928
2010-02-22,20.043400122009263
2010-02-23,8.652332332624441
2010-02-24,4.805265640271011
2010-02-25,14.601257644351879
2010-02-26,22.414966595557026
2010-03-01,8.899846385165851
2010-03-02,27.288588570171456
2010-03-03,29.315965189857724
2010-03-04,41.29761545187779
2010-03-05,35.99756102913474
2010-03-08,9.942934423700118
2010-03-09,1.5595174422424936
2010-03-10,21.5427458528342
2010-03-11,13.296046393734894
2010-03-12,10.172296797872624
2010-03-15,13.48454636082073
2010-03-16,13.484546360820742
2010-03-17,22.960986122260458
2010-03-18,12.197236658514015
2010-03-19,31.33171631931464
2010-03-22,25.456277306330737
2010-03-23,2.4852500001749633
2010-03-24,0.5723411097839908
2010-03-25,21.824663299648876
2010-03-26,21.824663299648883
2010-03-28,12.68189671366079
2010-03-29,32.25067304874713
2010-03-30,10.594976933612793
2010-03-31,13.179329780148278
2010-04-01,11.764994977181733
2010-04-04,31.45592082728029
2010-04-05,31.45592082728029
2010-04-06,16.65593388416964
2010-04-07,21.311597908228304
2010-04-08,28.21887007155003
2010-04-11,28.21887007155003
2010-04-12,17.593565753514902
2010-04-13,11.991434561649793
2010-04-14,8.723171169717562
2010-04-15,22.14452920414976
2010-04-18,22.14452920414977
2010-04-19,16.089374329526706
2010-04-20,24.287619942171226
2010-04-21,26.574146256740377
2010-04-22,31.387993640068153
2010-04-25,5.988024467427406
2010-04-26,3.99405120868525
2010-04-27,18.723891252599493
2010-04-28,11.159306786624851
2010-04-29,36.59399921560396
2010-05-02,36.59399921560395
2010-05-03,17.58571652680824
2010-05-04,1.518777757210773
2010-05-05,18.695243012118876
2010-05-06,16.85424640138073
2010-05-09,16.854246401380724
2010-05-10,41.21370431170334
2010-05-11,49.590184228406095
2010-05-12,37.99879956379602
2010-05-13,19.69995966788837
2010-05-16,27.156426892911504
2010-05-17,50.53782968592725
2010-05-18,55.05734671134038
2010-05-19,67.1612485468196
2010-05-20,51.239464464600495
2010-05-23,40.511611995395455
2010-05-24,30.69419866309001
2010-05-25,12.02720607431829
2010-05-26,12.027206074318295
2010-05-27,17.231934386665575
2010-05-30,0.5568158826395573
2010-05-31,12.805366001472773
2010-06-01,29.3628782222447
2010-06-02,29.3628782222447
2010-06-03,32.976270176199115
2010-06-06,48.125504357247515
2010-06-07,52.845599789258976
2010-06-08,40.364467192848906
2010-06-09,27.035906293938343
2010-06-10,7.723660669954616
2010-06-13,18.891145919362685
2010-06-14,22.036056844655732
2010-06-15,31.934646424219697
2010-06-16,35.4389839130163
2010-06-17,46.36039210018425
2010-06-20,46.36039210018424
2010-06-21,53.97701905518966
2010-06-22,67.48296049332959
2010-06-23,67.48296049332959
2010-06-24,45.505476904499204
2010-06-27,52.733225206477115
2010-06-28,34.784621684367636
2010-06-29,11.084373735391242
2010-06-30,7.0909629394003195
2010-07-01,27.422502586821857
2010-07-04,16.013727761810575
2010-07-05,16.013727761810582
2010-07-06,38.365522796204246
2010-07-07,53.40359946557762
2010-07-08,63.38108645185785
2010-07-11,63.381086451857826
2010-07-12,63.38108645185784
2010-07-13,73.45677450381578
2010-07-14,58.0754973249608
2010-07-15,66.37337847422022
2010-07-18,58.37143213172376
2010-07-19,63.53428866279047
2010-07-20,35.043362976363134
2010-07-21,35.04336297636315
2010-07-22,53.9155149819046
2010-07-25,54.113464562780564
2010-07-26,63.61574457739262
2010-07-27,60.04262162646143
2010-07-28,62.76705519934812
2010-07-29,67.05177425959374
2010-08-01,68.09845695658646
2010-08-02,69.27615782699463
2010-08-03,72.21034060640837
2010-08-04,21.289587456178836
2010-08-05,46.54490574512283
2010-08-08,52.359547001486895
2010-08-09,37.65240171758571
2010-08-10,36.31819203274428
2010-08-11,26.43130334707004
2010-08-12,8.213873289750602
2010-08-15,12.095385599274476
2010-08-16,11.906508791363969
2010-08-17,9.258041164525231
2010-08-18,24.8703060733734
2010-08-19,22.324411182586868
2010-08-22,4.013470960207444
2010-08-23,12.250266022172074
2010-08-24,12.250266022172083
2010-08-25,1.4131075237084967
2010-08-26,19.63123894408116
2010-08-29,27.323730140954094
2010-08-30,31.005111739332254
2010-08-31,42.35368957056931
2010-09-01,54.2268589199988
2010-09-02,59.48760074777448
2010-09-05,30.859361935713665
2010-09-06,31.639335717988388
2010-09-07,45.17496209052352
2010-09-08,45.17496209052351
2010-09-09,31.323511694232298
2010-09-12,49.83232546508617
2010-09-13,49.83232546508617
2010-09-14,59.77004121615903
2010-09-15,29.635292667185055
2010-09-16,47.691162064285066
2010-09-19,49.080959027436755
2010-09-20,60.37255443856663
2010-09-21,72.50956862735161
2010-09-22,72.50956862735161
2010-09-23,62.20497786383482
2010-09-26,68.36267380327745
2010-09-27,74.07466618008172
2010-09-28,78.9501120225219
2010-09-29,77.34257958084886
2010-09-30,70.07328707398138
2010-10-03,39.02332220002331
2010-10-04,19.186052396390558
2010-10-05,33.59898475873621
2010-10-06,46.82192249254783
2010-10-07,48.64785264670403
2010-10-10,53.119373364072054
2010-10-11,29.047041870654567
2010-10-12,22.137080930074298
2010-10-13,30.88066383126138
2010-10-14,39.379132791741405
2010-10-17,44.8539157612133
2010-10-18,53.21939878441546
2010-10-19,46.42760325336275
2010-10-20,59.36122179169596
2010-10-21,59.361221791695975
2010-10-24,65.27298894830474
2010-10-25,46.74482446463351
2010-10-26,36.03839301818625
2010-10-27,9.602225849118623
2010-10-28,16.12932990363466
2010-11-01,21.421964683172128
2010-11-02,21.421964683172128
2010-11-03,35.60686107346942
2010-11-04,48.29572987608021
2010-11-05,55.304951441913
2010-11-08,46.03141616917979
2010-11-09,48.321608388726446
2010-11-10,8.625565423630166
2010-11-11,0.4623664659280625
2010-11-12,4.67818739771368
2010-11-15,27.48803280983764
2010-11-16,12.592334056635742
2010-11-17,12.592334056635751
2010-11-18,10.385665873240361
2010-11-19,11.427291034729638
2010-11-22,19.04562456374185
2010-11-23,4.555161710964124
2010-11-24,29.31679255204524
2010-11-25,34.62697038522069
2010-11-26,47.96505804087438
2010-11-29,48.115784514179836
2010-11-30,54.88248142038364
2010-12-01,55.20195977128146
2010-12-02,61.66241147186239
2010-12-03,57.090773424720794
2010-12-06,2.7306069418185683
2010-12-07,9.225727607592269
2010-12-08,11.011545362922707
2010-12-09,6.154428115499924
2010-12-10,8.697527040585227
2010-12-13,9.542227663747251
2010-12-14,39.88118686542785
2010-12-15,10.828209899822404
2010-12-16,9.4110848083893
2010-12-17,11.825553508107403
2010-12-20,30.022728559847465
2010-12-21,39.047252035797804
2010-12-22,22.40008105058498
2010-12-23,26.987987235318045
2010-12-24,18.851235066318008
2010-12-27,18.85123506631801
2010-12-28,30.367360054645577
2010-12-29,32.844346982365366
2010-12-30,34.06128371459746
2010-12-31,39.59351092627288
2011-01-03,11.423555891255143
2011-01-04,4.873406061146065
2011-01-05,23.583437597407023
2011-01-06,45.036312033507144
2011-01-07,52.32960461010007
2011-01-10,52.329604610100056
2011-01-11,59.97474533788605
2011-01-12,68.20053409485476
2011-01-13,19.717443484066628
2011-01-14,18.402010370035484
2011-01-17,30.02035781090629
2011-01-18,8.86187647637401
2011-01-19,18.04847547118896
2011-01-20,8.441060947441489
2011-01-21,17.289498657941476
2011-01-24,11.523624770145116
2011-01-25,2.439006669693454
2011-01-26,9.599380571499056
2011-01-27,8.590591601710427
2011-01-28,13.752824858815691
2011-01-31,17.08595653664989
2011-02-01,37.25091496015052
2011-02-02,18.14020617984248
2011-02-03,24.627938157534526
2011-02-04,36.4603199907543
2011-02-07,31.480889255835322
2011-02-08,37.306641458828125
2011-02-09,42.21413354074987
2011-02-10,42.21413354074986
2011-02-11,23.361786862188243
2011-02-14,23.554621586014317
2011-02-15,26.758585721782204
2011-02-16,36.18798532019854
2011-02-17,27.17714044953496
2011-02-18,2.812159900099808
2011-02-21,7.72421163943149
2011-02-22,12.487319631276762
2011-02-23,14.828269128621338
2011-02-24,14.828269128621338
2011-02-25,19.6098173914757
2011-02-28,2.0108297100724934
2011-03-01,12.91751107536679
2011-03-02,12.917511075366772
2011-03-03,5.402400167656135
2011-03-04,26.790611044846184
2011-03-07,13.143360692047567
2011-03-08,26.218559451353833
2011-03-09,40.67408907112771
2011-03-10,40.674089071127725
2011-03-11,30.792622459598874
2011-03-14,6.948738479011193
2011-03-15,6.948738479011205
2011-03-16,32.10731203491391
2011-03-17,49.018568497953055
2011-03-18,49.018568497953055
2011-03-21,4.079527836942672
2011-03-22,18.91914767234451
2011-03-23,34.792850213283685
2011-03-24,40.723757065756075
2011-03-25,47.006876514678
2011-03-27,60.51190660675368
2011-03-28,42.553758226856296
2011-03-29,47.966927940135264
2011-03-30,50.337593000014394
2011-03-31,32.602442862250264
2011-04-03,33.68071867570083
2011-04-04,22.191291642130757
2011-04-05,22.191291642130757
2011-04-06,45.28493604900024
2011-04-07,40.235601563762415
2011-04-10,52.53064760340018
2011-04-11,26.72847501026337
2011-04-12,34.876435320649335
2011-04-13,47.14476547044507
2011-04-17,57.269514538515786
2011-04-18,16.170996154010826
2011-04-19,16.17099615401082
2011-04-20,41.101408563736214
2011-04-21,48.89896502969858
2011-04-24,48.89896502969859
2011-04-25,48.89896502969858
2011-04-26,65.17357611514635
2011-04-27,66.36169143017011
2011-04-28,72.15536211803723
2011-05-01,72.15536211803723
2011-05-02,44.70711851704552
2011-05-03,34.339394315013024
2011-05-04,18.558195864491523
2011-05-05,18.55819586449153
2011-05-08,45.12689345525277
2011-05-09,45.12689345525278
2011-05-10,38.985834959249225
2011-05-11,2.426928047858138
2011-05-12,7.762907025964866
2011-05-15,14.42716617463436
2011-05-16,19.57480352402003
2011-05-17,29.51523408705354
2011-05-18,7.854783555217433
2011-05-19,34.57888032070292
2011-05-22,34.57888032070291
2011-05-23,13.748227664485855
2011-05-24,0.42197008088909405
2011-05-25,23.619697891530816
2011-05-26,42.298118084136775
2011-05-29,51.874097566725254
2011-05-30,27.687552384990088
2011-05-31,28.514013689917718
2011-06-01,28.51401368991771
2011-06-02,42.82929793247
2011-06-05,57.55781382334475
2011-06-06,33.26910914674242
2011-06-07,22.641228370772755
2011-06-08,0.9180881415125547
2011-06-09,9.06616904849575
2011-06-12,18.046634341393574
2011-06-13,12.258923475236765
2011-06-14,9.495530361561718
2011-06-15,5.511426679102603
2011-06-16,5.511426679102603
2011-06-19,0.03913254931827016
2011-06-20,26.933053693659094
2011-06-21,26.933053693659097
2011-06-22,46.99576039796009
2011-06-23,11.05180878759302
2011-06-26,17.340705847336345
2011-06-27,11.42246003049152
2011-06-28,2.466276165281712
2011-06-29,5.053856800836668
2011-06-30,3.9469133793604874
2011-07-03,3.946913379360484
2011-07-04,16.04524518587813
2011-07-05,12.65969169269975
2011-07-06,7.7069113284789905
2011-07-07,14.175431832498193
2011-07-10,14.17543183249819
2011-07-11,7.8730233773872875
2011-07-12,7.873023377387275
2011-07-13,30.138742979725574
2011-07-14,0.8866500401763551
2011-07-17,32.23011470290154
2011-07-18,29.099241467421148
2011-07-19,23.660388361175634
2011-07-20,23.660388361175634
2011-07-21,36.638903186105885
2011-07-24,36.63890318610591
2011-07-25,36.63890318610589
2011-07-26,61.4352282045113
2011-07-27,68.39600965394686
2011-07-28,55.30498817827555
2011-07-31,59.369384395358495
2011-08-01,59.3693843953585
2011-08-02,8.999733552613963
2011-08-03,8.999733552613975
2011-08-04,28.66744630462851
2011-08-07,36.31362951686256
2011-08-08,46.10233740270894
2011-08-09,1.682686595943771
2011-08-10,1.6826865959437671
2011-08-11,17.602532504859976
2011-08-14,35.754375269240754
2011-08-15,29.828222740520545
2011-08-16,29.82822274052055
2011-08-17,33.45308111599053
2011-08-18,16.511300252825574
2011-08-21,25.025146266927536
2011-08-22,27.870013466318145
2011-08-23,40.41617976151922
2011-08-24,16.048457348044927
2011-08-25,26.21460367434259
2011-08-28,8.981873148680672
2011-08-29,22.94261048241368
2011-08-30,25.716579643741653
2011-08-31,29.254157419822686
2011-09-01,34.36032015619854
2011-09-04,25.27736754639789
2011-09-05,26.73502530812871
2011-09-06,22.211053686511093
2011-09-07,35.039539425340344
2011-09-08,35.03953942534035
2011-09-11,20.84765265812941
2011-09-12,47.0047698472529
2011-09-13,54.756583661622585
2011-09-14,59.302726395387694
2011-09-15,49.11381409403559
2011-09-18,61.87758156404413
2011-09-19,57.104795278133125
2011-09-20,20.83707769985316
2011-09-21,35.696680210676675
2011-09-22,42.86678112915101
2011-09-25,42.866781129151015
2011-09-26,19.824938498734554
2011-09-27,2.905055168589061
2011-09-28,9.80840467309576
2011-09-29,14.977529883155386
2011-10-02,2.9547514102153474
2011-10-03,20.22881485959512
2011-10-04,8.433086302232951
2011-10-05,7.246570382226134
2011-10-06,20.007143763641352
2011-10-09,20.00714376364135
2011-10-10,41.57678835180646
2011-10-11,41.576788351806464
2011-10-12,64.02570479018802
2011-10-13,64.20700537215225
2011-10-16,66.66533229082712
2011-10-17,54.62115187562963
2011-10-18,55.65191490963108
2011-10-19,56.55498826961741
2011-10-20,54.88148303924745
2011-10-23,59.145435425268076
2011-10-24,79.42285747515588
2011-10-25,79.4228574751559
2011-10-26,79.4228574751559
2011-10-27,87.68986062982262
2011-10-31,87.68986062982262
2011-11-01,53.84847590778712
2011-11-02,56.88438499973909
2011-11-03,44.908592571546954
2011-11-04,60.21685440733363
2011-11-07,60.21685440733364
2011-11-08,38.86081810860922
2011-11-09,34.29473890650502
2011-11-10,0.15556564419704197
2011-11-11,4.7518396419214595
2011-11-14,19.63534380923935
2011-11-15,5.67186179187381
2011-11-16,5.6718617918738135
2011-11-17,15.81774042682396
2011-11-18,21.666862794065118
2011-11-21,29.063357355385815
2011-11-22,35.239495701072535
2011-11-23,39.92068395113033
2011-11-24,14.100300911451555
2011-11-25,16.60301950991056
2011-11-28,5.10723725780754
2011-11-29,5.10723725780754
2011-11-30,32.30513326294328
2011-12-01,47.04894405618169
2011-12-02,49.68721230489669
2011-12-05,50.264921298096944
2011-12-06,25.161512931488705
2011-12-07,16.824179487550307
2011-12-08,24.186206303745003
2011-12-09,4.1423454273908975
2011-12-12,14.082948922773744
2011-12-13,14.082948922773761
2011-12-14,0.757881744882698
2011-12-15,27.27282228164092
2011-12-16,4.066476980785917
2011-12-19,12.642025125487939
2011-12-20,12.642025125487939
2011-12-21,17.263629185322095
2011-12-22,8.642159595614372
2011-12-23,10.863857779193166
2011-12-26,5.768939437576818
2011-12-27,5.7689394375768295
2011-12-28,6.860771265917435
2011-12-29,7.185716963085885
2011-12-30,15.214618941395267
2012-01-02,37.50246445552105
2012-01-03,39.206429561590426
2012-01-04,50.35355793487582
2012-01-05,37.31806287706709
2012-01-06,21.544594598759318
2012-01-09,25.44886163060492
2012-01-10,31.96773380959388
2012-01-11,3.2627379167304724
2012-01-12,15.102876832137028
2012-01-13,24.13820302991846
2012-01-16,10.761010763300929
2012-01-17,10.761010763300918
2012-01-18,30.255237285393395
2012-01-19,1.7213560411632207
2012-01-20,20.90810980026773
2012-01-23,43.787728610960464
2012-01-24,31.03114961512503
2012-01-25,36.95394145024464
2012-01-26,47.695305196385924
2012-01-27,35.39966434127772
2012-01-30,30.87667661287669
2012-01-31,35.13043270528557
2012-02-01,42.3367874207997
2012-02-02,57.448221293291525
2012-02-03,60.38156375656325
2012-02-06,30.43388492642787
2012-02-07,36.772617752523814
2012-02-08,48.49948621745961
2012-02-09,31.423827702334524
2012-02-10,17.641115564208892
2012-02-13,24.08430452469467
2012-02-14,2.109163090732493
2012-02-15,1.9525207868646306
2012-02-16,17.16925332249119
2012-02-17,17.169253322491183
2012-02-20,5.1092547720526795
2012-02-21,21.99062954936635
2012-02-22,35.44537946454515
2012-02-23,35.44537946454516
2012-02-24,15.412950236819608
2012-02-27,17.01975729764465
2012-02-28,23.740259263620647
2012-02-29,10.941001833179289
2012-03-01,25.0843262539303
2012-03-02,25.084326253930307
2012-03-05,36.21757173440647
2012-03-06,36.21757173440648
2012-03-07,52.15676312642198
2012-03-08,52.15676312642198
2012-03-09,64.33756290269699
2012-03-12,74.4130432353223
2012-03-13,75.76176852120118
2012-03-14,77.6693592623158
2012-03-15,74.30487605112324
2012-03-16,18.815284936645515
2012-03-19,1.338338823905302
2012-03-20,4.47749054790204
2012-03-21,36.0473798793941
2012-03-22,36.143360337321894
2012-03-23,6.480487377530984
2012-03-25,1.3420788149392697
2012-03-26,1.3420788149392653
2012-03-27,22.831672498187206
2012-03-28,30.49880011238557
2012-03-29,16.29884081458143
2012-04-01,23.10055230205104
2012-04-02,24.1083479807571
2012-04-03,56.39801445166855
2012-04-04,37.665543572285536
2012-04-05,35.2003989567168
2012-04-08,33.75696913410102
2012-04-09,14.316486215154347
2012-04-10,14.31648621515435
2012-04-11,16.37798264157574
2012-04-12,8.39189595222479
2012-04-15,3.356107560749673
2012-04-16,30.416723381198967
2012-04-17,30.416723381198967
2012-04-18,39.81296293983859
2012-04-19,34.0836160871334
2012-04-22,34.0836160871334
2012-04-23,62.04830084611416
2012-04-24,66.1391700155432
2012-04-25,61.490838057237994
2012-04-26,40.55394529200698
2012-04-29,1.3884843536424356
2012-04-30,1.3884843536424463
2012-05-01,22.3933973023078
2012-05-02,38.58401889441376
2012-05-03,33.05500648028609
2012-05-06,33.396007958209
2012-05-07,25.271618515613458
2012-05-08,37.36564265986367
2012-05-09,37.36564265986366
2012-05-10,57.95987106585508
2012-05-13,59.791337165603665
2012-05-14,64.39608852275403
2012-05-15,64.39608852275403
2012-05-16,12.733483230131743
2012-05-17,25.504661851488297
2012-05-20,6.475017710217784
2012-05-21,6.475017710217794
2012-05-22,40.75434807896196
2012-05-23,40.754348078961954
2012-05-24,24.54966894625074
2012-05-27,3.3770056249099625
2012-05-28,1.3729442808048489
2012-05-29,16.13448236655996
2012-05-30,29.86598866320086
2012-05-31,29.86598866320086
2012-06-03,2.2270358035036093
2012-06-04,20.818176869940068
2012-06-05,22.584345564773468
2012-06-06,37.10611836572264
2012-06-07,20.597954808275876
2012-06-10,31.53648120671274
2012-06-11,31.536481206712736
2012-06-12,44.254379308817434
2012-06-13,38.77684907100327
2012-06-14,47.924997484983926
2012-06-17,64.49777303451843
