Date,adx
2010-01-01,
2010-01-04,
2010-01-05,100.0
2010-01-06,100.0
2010-01-07,100.0
2010-01-08,97.52277760252066
2010-01-11,97.43600406457917
2010-01-12,97.38313568931015
2010-01-13,74.96552798688712
2010-01-14,60.070278875559126
2010-01-15,48.85798916721324
2010-01-18,34.81404261238146
2010-01-19,30.784313003522914
2010-01-20,30.823717289360548
2010-01-21,30.851518438486146
2010-01-22,37.56431312022738
2010-01-25,44.93732647241832
2010-01-26,50.18044405804943
2010-01-27,53.91369809940568
2010-01-28,43.84292662370686
2010-01-29,32.34347606275731
2010-02-01,30.963055490030566
2010-02-02,33.336172681717805
2010-02-03,37.461859705638396
2010-02-04,43.469469108714755
2010-02-05,50.766506133572776
2010-02-08,51.174336430743814
2010-02-09,50.000875426073094
2010-02-10,51.85162851789875
2010-02-11,53.173492224192536
2010-02-12,54.11762814833256
2010-02-15,48.655236944816515
2010-02-16,44.75363949509561
2010-02-17,34.4153321012879
2010-02-18,25.69751687313237
2010-02-19,24.08203756830496
2010-02-22,22.928132289869996
2010-02-23,18.849309918713775
2010-02-24,14.83671011061447
2010-02-25,14.76943778904423
2010-02-26,16.953878959552107
2010-03-01,14.65272350825384
2010-03-02,18.262974352532787
2010-03-03,21.42097403625072
2010-03-04,27.10001739715955
2010-03-05,29.64217366587889
2010-03-08,24.013818101758183
2010-03-09,17.598302410466935
2010-03-10,18.725286403864757
2010-03-11,17.174074822249086
2010-03-12,15.173566676970246
2010-03-15,14.690989419952418
2010-03-16,14.346291390898342
2010-03-17,16.807632804733554
2010-03-18,15.490376739249122
2010-03-19,20.016473820309837
2010-03-22,21.570703402015997
2010-03-23,16.11771668001019
2010-03-24,11.676180781994475
2010-03-25,14.575747225313037
2010-03-26,16.646866108645227
2010-03-28,15.514017708144097
2010-03-29,20.29591923986231
2010-03-30,17.524221435662344
2010-03-31,16.282823819028778
2010-04-01,14.992015577927372
2010-04-04,19.695988507807204
2010-04-05,23.05596917127568
2010-04-06,21.22738766037779
2010-04-07,21.251447731195004
2010-04-08,23.2421398286038
2010-04-11,24.664062755243794
2010-04-12,22.643920754664652
2010-04-13,19.600353270854466
2010-04-14,16.49258695617707
2010-04-15,18.10742759847979
2010-04-18,19.260885200112444
2010-04-19,18.354739237080842
2010-04-20,20.0498480099733
2010-04-21,21.913933223342777
2010-04-22,24.620807628129192
2010-04-25,19.297155296489247
2010-04-26,14.924839842824591
2010-04-27,16.010283102761406
2010-04-28,14.624289869578503
2010-04-29,20.901349682731965
2010-05-02,25.384963834982806
2010-05-03,23.15660746121804
2010-05-04,16.97437040292905
2010-05-05,17.466048291269068
2010-05-06,17.291247751300954
2010-05-09,17.16639022275231
2010-05-10,24.03705139102438
2010-05-11,31.33794648741942
2010-05-12,33.24104736638421
2010-05-13,29.372165166813893
2010-05-16,28.73909708855606
2010-05-17,34.96730640209074
2010-05-18,40.707317919019246
2010-05-19,48.26558381267653
2010-05-20,49.11526399894053
2010-05-23,46.657077712213365
2010-05-24,42.09625512674954
2010-05-25,33.50509825462632
2010-05-26,27.368557631681167
2010-05-27,24.47237956167671
2010-05-30,17.63936136766609
2010-05-31,16.258219834468
2010-06-01,20.002407945261343
2010-06-02,22.676828024399445
2010-06-03,25.619525782056495
2010-06-06,32.049805374968216
2010-06-07,37.991460921908434
2010-06-08,38.66946271360571
2010-06-09,35.345589450843605
2010-06-10,27.453609799161033
2010-06-13,25.007191547790075
2010-06-14,24.158295918323123
2010-06-15,26.380110348579286
2010-06-16,28.96835993841843
2010-06-17,33.93751198463723
2010-06-20,37.486906303364954
2010-06-21,42.19836708960058
2010-06-22,49.42253663352315
2010-06-23,54.58265773632499
2010-06-24,51.98917749866048
2010-06-27,52.201762558036656
2010-06-28,47.225436594131224
2010-06-29,36.899418634491234
2010-06-30,28.382717007322398
2010-07-01,28.108370030036532
2010-07-04,24.652757953400542
2010-07-05,22.18446361294627
2010-07-06,26.80762337959141
2010-07-07,34.40647368987319
2010-07-08,42.684934479011666
2010-07-11,48.59812075696772
2010-07-12,52.82182524122204
2010-07-13,58.71752503053454
2010-07-14,58.53408854322775
2010-07-15,60.77388566636846
2010-07-18,60.08747037075569
2010-07-19,61.07227559705134
2010-07-20,53.635443419711855
2010-07-21,48.32342043589794
2010-07-22,49.921161734756986
2010-07-25,51.11896254276372
2010-07-26,54.68947169551483
2010-07-27,56.21894310435672
2010-07-28,58.089832274354265
2010-07-29,60.65038712727983
2010-08-01,62.77840707851029
2010-08-02,64.63490729236295
2010-08-03,66.79931681066164
2010-08-04,53.796536995095124
2010-08-05,51.7246423522459
2010-08-08,51.906043680600476
2010-08-09,47.833574548310544
2010-08-10,44.54346525814876
2010-08-11,39.36856185498341
2010-08-12,30.46722226491689
2010-08-15,25.218126074733345
2010-08-16,21.414806850913525
2010-08-17,17.941445226231156
2010-08-18,19.921119753986083
2010-08-19,20.60777444787202
2010-08-22,15.866544879967856
2010-08-23,14.833322349169059
2010-08-24,14.095306255741352
2010-08-25,10.471820903731963
2010-08-26,13.088797486688877
2010-08-29,17.155921102193226
2010-08-30,21.112832712804376
2010-08-31,27.18164895788007
2010-09-01,34.908851804199706
2010-09-02,41.93135150236393
2010-09-05,38.767925911892426
2010-09-06,36.73118585649127
2010-09-07,39.14369335192906
2010-09-08,40.86691299152747
2010-09-09,38.140226906585994
2010-09-12,41.4808264947289
2010-09-13,43.866969057688124
2010-09-14,48.410703960108386
2010-09-15,43.04630073355886
2010-09-16,44.3734039709092
2010-09-19,45.718419701345645
2010-09-20,49.90531534055164
2010-09-21,56.363673422494486
2010-09-22,60.97678633816795
2010-09-23,61.32769820264419
2010-09-26,63.337691231396555
2010-09-27,66.40539835959233
2010-09-28,69.98960226328649
2010-09-29,72.09045292544717
2010-09-30,71.51411982502836
2010-10-03,62.23103478931262
2010-10-04,49.932468391334886
2010-10-05,45.265758782020974
2010-10-06,45.710376985028645
2010-10-07,46.54965574550733
2010-10-10,48.42671792224011
2010-10-11,42.8896676217871
2010-10-12,36.96035713844058
2010-10-13,35.22330190781795
2010-10-14,36.410682160367514
2010-10-17,38.82303461775202
2010-10-18,42.936281522513
2010-10-19,43.9338020170415
2010-10-20,48.34163623837135
2010-10-21,51.49008925360695
2010-10-24,55.42806059494918
2010-10-25,52.947135986287556
2010-10-26,48.116066566830035
2010-10-27,37.11211207605535
2010-10-28,31.117031455363723
2010-11-01,28.347012377594698
2010-11-02,26.36842732204539
2010-11-03,29.007979822452256
2010-11-04,34.51876555206024
2010-11-05,40.45767580630389
2010-11-08,42.05017305283987
2010-11-09,43.84201172023603
2010-11-10,33.78016992120578
2010-11-11,24.260797505412146
2010-11-12,18.665766046069727
2010-11-15,21.18641369286056
2010-11-16,18.730962368224898
2010-11-17,16.97706856491371
2010-11-18,15.09381065300704
2010-11-19,14.046233619213497
2010-11-22,15.474631031935886
2010-11-23,12.35478265451538
2010-11-24,17.20107119666677
2010-11-25,22.179899536253608
2010-11-26,29.54708768043097
2010-11-29,34.852429632930644
2010-11-30,40.57530157220293
2010-12-01,44.75434677193966
2010-12-02,49.58522240048901
2010-12-03,51.729665550269516
2010-12-06,37.72993451928353
2010-12-07,29.585875401657457
2010-12-08,24.278923962018954
2010-12-09,19.100496577299232
2010-12-10,16.128219566809516
2010-12-13,14.246507594506014
2010-12-14,21.570701671912254
2010-12-15,18.50141830845801
2010-12-16,15.904180165581236
2010-12-17,14.738858263445854
2010-12-20,19.105678348132027
2010-12-21,24.80327083032225
2010-12-22,24.116645178968742
2010-12-23,24.937028623639975
2010-12-24,23.19823046440513
2010-12-27,21.956231779237378
2010-12-28,24.35941128649686
2010-12-29,26.783678628173575
2010-12-30,28.86299436715183
2010-12-31,31.928856241186416
2011-01-03,26.07019899834891
2011-01-04,20.013972444862382
2011-01-05,21.033819631303707
2011-01-06,27.89167460336183
2011-01-07,34.87394031957276
2011-01-10,39.86127297400913
2011-01-11,45.60797936368825
2011-01-12,52.062995001164396
2011-01-13,42.82140885342217
2011-01-14,35.84443785816883
2011-01-17,34.18041498752239
2011-01-18,26.946546841479996
2011-01-19,24.40424073568256
2011-01-20,19.843332224756537
2011-01-21,19.113665491380807
2011-01-24,16.945082428170608
2011-01-25,12.800489354319993
2011-01-26,11.885886844942581
2011-01-27,10.944373918304823
2011-01-28,11.7467884727365
2011-01-31,13.27226506242604
2011-02-01,20.12330789034732
2011-02-02,19.556707401631655
2011-02-03,21.00563047474676
2011-02-04,25.421256050748912
2011-02-07,27.15257982363074
2011-02-08,30.053740290829996
2011-02-09,33.52813836223567
2011-02-10,36.00985127038258
2011-02-11,32.396118582327055
2011-02-14,29.86997658338056
2011-02-15,28.98100776578103
2011-02-16,31.04014420990032
2011-02-17,29.93642884979593
2011-02-18,22.186637721311325
2011-02-21,18.05451598363137
2011-02-22,16.463888454387195
2011-02-23,15.996568647025521
2011-02-24,15.662768784624324
2011-02-25,16.790496958010433
2011-02-28,12.56773488717102
2011-03-01,12.66767094094124
2011-03-02,12.739053836491392
2011-03-03,10.642867073967032
2011-03-04,15.256508208503933
2011-03-07,14.652751775230685
2011-03-08,17.957268254123015
2011-03-09,24.447788487552927
2011-03-10,29.083874368574296
2011-03-11,29.57208810886703
2011-03-14,23.10827392890822
2011-03-15,18.491263800366216
2011-03-16,22.38156329595127
2011-03-17,29.992136210808923
2011-03-18,35.42825972142153
2011-03-21,26.471479182999
2011-03-22,24.31367017995486
2011-03-23,27.30772161804881
2011-03-24,31.140874603108028
2011-03-25,35.67401800641373
2011-03-27,42.77055760651086
2011-03-28,42.708614926609556
2011-03-29,44.21099007333119
2011-03-30,45.96144805238353
2011-03-31,42.14458942663117
2011-04-03,39.72634064065108
2011-04-04,34.71632664107384
2011-04-05,31.13774521280439
2011-04-06,35.17979973743177
2011-04-07,36.62431454495482
2011-04-10,41.16898113308207
2011-04-11,37.04312224084816
2011-04-12,36.42406883507707
2011-04-13,39.48712501661079
2011-04-17,44.56780773715508
2011-04-18,36.45443299911386
2011-04-19,30.659165329084423
2011-04-20,33.642663396127794
2011-04-21,38.001606720005164
2011-04-24,41.115137665631856
2011-04-25,43.33908834107949
2011-04-26,49.5775134193843
2011-04-27,54.372992851037395
2011-04-28,59.453669784465916
2011-05-01,63.08272473691487
2011-05-02,57.83255153123792
2011-05-03,51.1202208980308
2011-05-04,41.81678517416244
2011-05-05,35.17147394282789
2011-05-08,38.015879517806425
2011-05-09,40.04759778564824
2011-05-10,39.74423697810566
2011-05-11,29.082148712320652
2011-05-12,22.990936801933284
2011-05-15,20.54414519413359
2011-05-16,20.267190431244003
2011-05-17,22.90948861861816
2011-05-18,18.60814431478938
2011-05-19,23.171211745050392
2011-05-22,26.430545623808253
2011-05-23,22.807026206858996
2011-05-24,16.41129588515331
2011-05-25,18.470839315546883
2011-05-26,25.27863324942971
2011-05-29,32.87733734008558
2011-05-30,31.394541638629725
2011-05-31,30.57153365328344
2011-06-01,29.983670806607517
2011-06-02,33.65384998542537
2011-06-05,40.48355393911662
2011-06-06,38.42228399843828
2011-06-07,33.91341096196241
2011-06-08,24.486175870405308
2011-06-09,20.080459635574005
2011-06-12,19.499366694379596
2011-06-13,17.430668631767357
2011-06-14,15.163486268851461
2011-06-15,12.405754957494644
2011-06-16,10.43594687795406
2011-06-19,7.465428498343834
2011-06-20,13.027607125576766
2011-06-21,17.000591859314575
2011-06-22,25.570640013213293
2011-06-23,21.422402520178927
2011-06-26,20.256203470795334
2011-06-27,17.732276773565673
2011-06-28,13.37056231405597
2011-06-29,10.994360738850455
2011-06-30,8.98080435042475
2011-07-03,7.542549787263531
2011-07-04,9.971891329724844
2011-07-05,10.739834290574816
2011-07-06,9.87328487283315
2011-07-07,11.102469718451733
2011-07-10,11.980458893893577
2011-07-11,10.806905889177493
2011-07-12,9.968653742951718
2011-07-13,15.731536382029963
2011-07-14,11.490140284357503
2011-07-17,17.415847261084373
2011-07-18,20.75395989146631
2011-07-19,21.584368025668972
2011-07-20,22.177516692956587
2011-07-21,26.309341405284957
2011-07-24,29.2606447712338
2011-07-25,31.3687186040544
2011-07-26,39.95914991847066
2011-07-27,48.08396698574957
2011-07-28,50.14711589789985
2011-07-31,52.7820497543166
2011-08-01,54.66414536604287
2011-08-02,41.61717056220604
2011-08-03,32.297902845179735
2011-08-04,31.260629547879383
2011-08-07,32.704343824731716
2011-08-08,36.532341989868065
2011-08-09,26.575297591603977
2011-08-10,19.463123021415342
2011-08-11,18.931525730970954
2011-08-14,23.73805417047661
2011-08-15,25.478102333346307
2011-08-16,26.720993878253235
2011-08-17,28.644447374749607
2011-08-18,25.17783391134274
2011-08-21,25.134208870081252
2011-08-22,25.915867326148938
2011-08-23,30.058813736254734
2011-08-24,26.05585476819479
2011-08-25,26.10121159852273
2011-08-28,21.209972041424997
2011-08-29,21.70501159599319
2011-08-30,22.851173895349895
2011-08-31,24.68059775948498
2011-09-01,27.446232729974565
2011-09-04,26.82655696323837
2011-09-05,26.80040506177847
2011-09-06,25.489161811702076
2011-09-07,28.217841129884434
2011-09-08,30.166897785728985
2011-09-11,27.504256320700534
2011-09-12,33.07583161400121
2011-09-13,39.27033219903589
2011-09-14,44.993873397993546
2011-09-15,46.170999311148414
2011-09-18,50.65859424054719
2011-09-19,52.50036596557174
2011-09-20,43.453712175366434
2011-09-21,41.23741732831221
2011-09-22,41.70294984283758
2011-09-25,42.03547306749856
2011-09-26,35.6896060478517
2011-09-27,26.322591510919516
2011-09-28,21.604252414398445
2011-09-29,19.710903119757575
2011-10-02,14.923431202745508
2011-10-03,16.43925510470254
2011-10-04,14.151778303996942
2011-10-05,12.178861754919568
2011-10-06,14.415513757411507
2011-10-09,16.013122330620032
2011-10-10,23.31702690810187
2011-10-11,28.534101606303185
2011-10-12,38.674559658841716
2011-10-13,45.96954414835901
2011-10-16,51.882626474778476
2011-10-17,52.66506230359309
2011-10-18,53.51844876246109
2011-10-19,54.386031478791466
2011-10-20,54.52758906749318
2011-10-23,55.846973741143145
2011-10-24,62.58294052228964
2011-10-25,67.39434536596572
2011-10-26,70.83106311144863
2011-10-27,75.64786240241263
2011-10-31,79.08843332452977
2011-11-01,71.87701691974615
2011-11-02,67.59340779974414
2011-11-03,61.11203202025923
2011-11-04,60.85626698799478
2011-11-07,60.67357767923445
2011-11-08,54.44136065905581
2011-11-09,48.685183015469875
2011-11-10,34.819578052249064
2011-11-11,26.22879564929832
2011-11-14,24.34495226642433
2011-11-15,19.009783559409897
2011-11-16,15.198948768685302
2011-11-17,15.375746385296347
2011-11-18,17.173208216373137
2011-11-21,20.570393684662474
2011-11-22,24.76156568935106
2011-11-23,29.09274233557371
2011-11-24,24.80918764296738
2011-11-25,22.464568176379718
2011-11-28,17.505330771073382
2011-11-29,13.963018338711711
2011-11-30,19.203622602777877
2011-12-01,27.159428732321825
2011-12-02,33.59593832448608
2011-12-05,38.358504888374895
2011-12-06,34.58793575783598
2011-12-07,29.512576823468642
2011-12-08,27.99075667497617
2011-12-09,21.176924889951806
2011-12-12,19.150074613615217
2011-12-13,17.702324416231942
2011-12-14,12.861055081560728
2011-12-15,16.978702853012212
2011-12-16,13.289495460947554
2011-12-19,13.104503936530522
2011-12-20,12.9723671333755
2011-12-21,14.19844200536024
2011-12-22,12.61093274543285
2011-12-23,12.11176846936437
2011-12-26,10.299531603139354
2011-12-27,9.005076698692918
2011-12-28,8.392418003614209
2011-12-29,8.047646277748973
2011-12-30,10.095352753076487
2012-01-02,17.925956096632078
2012-01-03,24.006091372334463
2012-01-04,31.533938961631996
2012-01-05,33.18654579461345
2012-01-06,29.86027402436941
2012-01-09,28.59987048329384
2012-01-10,29.562117147950996
2012-01-11,22.0480087961737
2012-01-12,20.06368537787751
2012-01-13,21.227833278460636
2012-01-16,18.237312559843577
2012-01-17,16.10122633225996
2012-01-18,20.145229461726654
2012-01-19,14.881265627279957
2012-01-20,16.603221105276464
2012-01-23,24.370223249757608
2012-01-24,26.27334506843401
2012-01-25,29.32494403466562
2012-01-26,34.57361865229999
2012-01-27,34.80963170629363
2012-01-30,33.68593025103165
2012-01-31,34.09864523796134
2012-02-01,36.45240014734373
2012-02-02,42.4512061890431
2012-02-03,47.574165494048856
2012-02-06,42.67694247472858
2012-02-07,40.98999255409865
2012-02-08,43.13556217220179
2012-02-09,39.78935232366828
2012-02-10,33.461284678108456
2012-02-13,30.782147491418804
2012-02-14,22.58986623407986
2012-02-15,16.693481820589792
2012-02-16,16.829416535418762
2012-02-17,16.926512760296596
2012-02-20,13.550153335084048
2012-02-21,15.961717967736135
2012-02-22,21.528478395395855
2012-02-23,25.50473584372423
2012-02-24,22.621368527465766
2012-02-27,21.0209081760883
2012-02-28,21.797865629668973
2012-02-29,18.69590454495763
2012-03-01,20.521167890378393
2012-03-02,21.824927422821798
2012-03-05,25.93711151184599
2012-03-06,28.874385861148987
2012-03-07,35.526493651226986
2012-03-08,40.277999215568414
2012-03-09,47.152160269033715
2012-03-12,54.9409839736876
2012-03-13,60.88977955869149
2012-03-14,65.68394518829844
2012-03-15,68.14706829196267
2012-03-16,54.05227304758634
2012-03-19,38.991148983677476
2012-03-20,29.130103716313066
2012-03-21,31.10646833433622
2012-03-22,32.54558033518927
2012-03-23,25.098410918715473
2012-03-25,18.3108874604937
2012-03-26,13.462656418906718
2012-03-27,16.139518155843998
2012-03-28,20.242170143427305
2012-03-29,19.115504620899912
2012-04-01,20.254089672657376
2012-04-02,21.355306332114438
2012-04-03,31.367508651987045
2012-04-04,33.166947200643754
2012-04-05,33.74793341666462
2012-04-08,33.75051505021788
2012-04-09,28.197935383056866
2012-04-10,24.23180704937043
2012-04-11,21.98785721857195
2012-04-12,18.103296856758476
2012-04-15,13.88981420075596
2012-04-16,18.611788252311108
2012-04-17,21.98462686056478
2012-04-18,27.07843716892873
2012-04-19,29.079916859844353
2012-04-22,30.509545210498366
2012-04-23,39.52061824924574
2012-04-24,47.12591875390216
2012-04-25,51.23018141199812
2012-04-26,48.17982823485779
2012-04-29,34.81087284022483
2012-04-30,25.261618986915575
2012-05-01,24.44212707702764
2012-05-02,28.482667596280816
2012-05-03,29.789050134568036
2012-05-06,30.819609512751168
2012-05-07,29.234469227854678
2012-05-08,31.557661637000106
2012-05-09,33.21708478638969
2012-05-10,40.28645229480837
2012-05-13,45.859276543607024
2012-05-14,51.15550853764902
2012-05-15,54.93853139053617
2012-05-16,42.879946201849194
2012-05-17,37.91557924460322
2012-05-20,28.93256166335024
2012-05-21,22.516120533883825
2012-05-22,27.72704268962044
2012-05-23,31.449129943718017
2012-05-24,29.47785537301308
2012-05-27,22.020469730697904
2012-05-28,16.121176745014175
2012-05-29,16.12497835117011
2012-05-30,20.050981297464613
2012-05-31,22.8552691162464
2012-06-03,16.96148816974846
2012-06-04,18.063399226946064
2012-06-05,19.355098180611037
2012-06-06,24.426818233500068
2012-06-07,23.33285725486458
2012-06-10,25.676749812535487
2012-06-11,27.350958782300417
2012-06-12,32.18050750416242
2012-06-13,34.06517652325981
2012-06-14,38.02512536946669
2012-06-17,45.5887389880529
2012-06-18,51.407534633328254
2012-06-19,56.50036670083366
2012-06-20,60.13810389190894
